57,20,71,5,3,1,1,1,0,1,1,1,8,5,3025,0
42,8,22,4,2,4,1,1,0,1,1,1,8,5,3025,6
28,20,14,3,2,2,1,1,0,1,1,1,8,5,3025,8
19,8,10,4,2,4,1,1,0,1,1,1,8,5,3025,3
20,11,21,5,2,3,1,1,0,1,1,1,8,5,3025,9
75,19,93,4,2,4,1,1,0,1,1,1,8,5,3025,8
91,16,26,4,2,1,1,1,0,1,1,1,8,5,3025,3
52,48,78,3,4,4,1,1,0,1,1,1,8,5,3025,8
93,4,8,5,4,3,1,1,0,1,1,1,8,5,3025,2
9,3,15,5,4,3,1,1,0,1,1,1,8,5,3025,1
5,3,9,5,4,2,1,1,0,1,1,1,8,5,3025,2
37,7,10,5,4,4,1,1,0,1,1,1,8,5,3025,0
31,25,35,3,4,3,1,1,0,1,1,1,8,5,3025,7
6,4,4,5,1,2,1,1,0,1,1,1,8,5,3025,7
252,55,113,4,1,3,1,1,0,1,1,1,8,5,3025,8
164,48,82,5,1,2,1,1,1,1,1,1,9,5,2700,4
5,3,9,5,1,3,1,1,1,1,1,1,9,5,2700,4
7,5,20,4,1,2,1,1,1,1,1,1,9,5,2700,3
18,11,15,5,1,2,1,1,1,1,1,1,9,5,2700,7
20,13,16,5,3,4,1,1,1,1,1,1,9,5,2700,6
21,5,12,4,3,1,1,1,1,1,1,1,9,5,2700,8
125,35,48,5,3,1,1,1,1,1,1,1,9,5,2700,4
11,7,10,4,3,2,1,1,1,1,1,1,9,5,2700,1
16,10,16,3,3,5,1,1,1,1,1,1,9,5,2700,7
19,5,5,5,3,2,1,1,1,1,1,1,9,5,2700,3
73,27,365,5,2,2,1,1,1,1,1,1,9,5,2700,6
5,4,4,5,2,2,1,1,1,1,1,1,9,5,2700,11
30,10,17,5,2,2,1,1,1,1,1,1,9,5,2700,3
7,4,10,5,2,2,1,1,1,1,1,1,9,5,2700,3
67,46,99,5,2,2,1,1,1,1,1,1,9,5,2700,6
18,13,25,5,2,5,1,1,1,1,1,1,9,5,2700,9
12,7,11,2,4,1,1,1,1,1,1,1,9,5,2700,4
40,12,26,5,4,4,1,1,1,1,1,1,9,5,2700,7
142,17,31,4,4,2,1,1,1,1,1,1,9,5,2700,3
8,4,16,5,4,2,1,1,1,1,1,1,9,5,2700,7
15,9,3,5,4,1,1,1,1,1,1,1,9,5,2700,2
2,18,14,5,4,2,1,1,1,1,1,1,9,5,2700,8
10,6,10,5,1,2,1,1,1,1,1,1,9,5,2700,5
16,13,55,5,1,2,1,1,1,1,1,1,9,5,2700,9
21,7,13,5,1,5,1,1,0,1,1,1,10,5,1282,10
69,58,41,5,1,1,1,1,0,1,1,1,10,5,1282,5
33,13,8,5,1,1,1,1,0,1,1,1,10,5,1282,5
1,0,2,5,1,3,1,1,0,1,1,1,10,5,1282,0
49,8,23,5,3,2,1,1,0,1,1,1,10,5,1282,5
775,52,255,3,3,2,1,1,0,1,1,1,10,5,1282,2
16,7,6,4,3,2,1,1,0,1,1,1,10,5,1282,7
1,0,1,5,3,2,1,1,0,1,1,1,10,5,1282,0
19,11,17,4,3,3,1,1,0,1,1,1,10,5,1282,7
7,4,8,5,3,3,1,1,0,1,1,1,10,5,1282,7
38,18,16,5,2,2,1,1,0,1,1,1,10,5,1282,8
48,14,30,5,2,1,1,1,0,1,1,1,10,5,1282,9
136,20,55,5,2,3,1,1,0,1,1,1,10,5,1282,3
26,8,1,4,2,3,1,1,0,1,1,1,10,5,1282,6
3,3,2,4,2,2,1,1,0,1,1,1,10,5,1282,4
78,17,24,5,2,2,1,1,0,1,1,1,10,5,1282,5
24,18,12,5,4,3,1,1,0,1,1,1,10,5,1282,0
2,0,15,1,4,3,1,1,0,1,1,1,10,5,1282,1
4,3,3,5,4,4,1,1,0,1,1,1,10,5,1282,11
11,7,17,5,4,2,1,1,0,1,1,1,10,5,1282,2
1,0,1,2,4,2,1,1,0,1,1,1,10,5,1282,0
35,16,17,4,4,3,1,1,0,1,1,1,10,5,1282,2
110,19,76,4,1,1,1,1,0,1,1,1,10,5,1282,2
53,25,24,5,1,2,1,1,0,1,1,1,10,5,1282,3
320,45,102,3,1,1,1,0,0,0,1,1,11,4.5,188,6
2,0,2,4,1,1,1,0,0,0,1,1,11,4.5,188,1
26,6,12,5,1,3,1,0,0,0,1,1,11,4.5,188,1
4,4,0,5,1,2,1,0,0,0,1,1,11,4.5,188,2
9,9,6,2,3,5,1,0,0,0,1,1,11,4.5,188,1
17,14,70,5,3,4,1,0,0,0,1,1,11,4.5,188,10
3,0,1,5,3,2,1,0,0,0,1,1,11,4.5,188,1
14,0,4,2,3,3,1,0,0,0,1,1,11,4.5,188,4
235,111,267,5,3,4,1,0,0,0,1,1,11,4.5,188,9
59,9,21,5,3,2,1,0,0,0,1,1,11,4.5,188,3
2,0,2,5,2,4,1,0,0,0,1,1,11,4.5,188,0
2,0,1,5,2,2,1,0,0,0,1,1,11,4.5,188,0
21,18,53,5,2,2,1,0,0,0,1,1,11,4.5,188,11
4,0,16,1,2,4,1,0,0,0,1,1,11,4.5,188,0
184,52,70,5,2,2,1,0,0,0,1,1,11,4.5,188,3
262,75,150,4,2,3,1,0,0,0,1,1,11,4.5,188,2
69,11,17,5,4,2,1,0,0,0,1,1,11,4.5,188,0
92,12,27,4,4,1,1,0,0,0,1,1,11,4.5,188,2
131,61,116,3,4,3,1,0,0,0,1,1,11,4.5,188,8
25,10,16,5,4,4,1,0,0,0,1,1,11,4.5,188,8
49,22,53,3,4,2,1,0,0,0,1,1,11,4.5,188,5
148,33,55,4,4,1,1,0,0,0,1,1,11,4.5,188,3
26,7,22,4,1,2,1,0,0,0,1,1,11,4.5,188,4
13,4,1,4,1,2,1,0,0,0,1,1,11,4.5,188,2
3,3,20,1,1,1,1,1,0,1,1,1,21,5,2034,5
46,12,87,5,1,2,1,1,0,1,1,1,21,5,2034,3
127,40,81,4,1,2,1,1,0,1,1,1,21,5,2034,8
15,5,12,5,1,1,1,1,0,1,1,1,21,5,2034,4
16,14,23,5,3,2,1,1,0,1,1,1,21,5,2034,7
113,38,27,4,3,4,1,1,0,1,1,1,21,5,2034,1
7,5,5,3,3,3,1,1,0,1,1,1,21,5,2034,7
73,32,99,4,3,4,1,1,0,1,1,1,21,5,2034,10
35,12,3,5,3,1,1,1,0,1,1,1,21,5,2034,2
139,20,86,5,3,4,1,1,0,1,1,1,21,5,2034,5
28,12,30,5,2,2,1,1,0,1,1,1,21,5,2034,2
34,8,26,4,2,1,1,1,0,1,1,1,21,5,2034,4
4,3,5,5,2,4,1,1,0,1,1,1,21,5,2034,3
32,11,14,5,2,3,1,1,0,1,1,1,21,5,2034,3
9,3,4,5,2,3,1,1,0,1,1,1,21,5,2034,1
333,58,200,5,2,3,1,1,0,1,1,1,21,5,2034,4
29,11,15,5,4,2,1,1,0,1,1,1,21,5,2034,6
85,43,68,5,4,4,1,1,0,1,1,1,21,5,2034,5
12,5,1,5,4,2,1,1,0,1,1,1,21,5,2034,5
34,10,7,4,4,1,1,1,0,1,1,1,21,5,2034,4
13,7,8,5,4,2,1,1,0,1,1,1,21,5,2034,5
5,5,14,5,4,2,1,1,0,1,1,1,21,5,2034,5
169,25,41,5,1,4,1,1,0,1,1,1,21,5,2034,8
11,10,6,5,1,1,1,1,0,1,1,1,21,5,2034,7
4,3,2,5,1,2,1,1,0,1,1,1,12,3.5,1228,6
50,39,48,2,1,3,1,1,0,1,1,1,12,3.5,1228,10
10,3,1,5,1,1,1,1,0,1,1,1,12,3.5,1228,4
7,4,4,5,1,2,1,1,0,1,1,1,12,3.5,1228,1
60,7,42,5,3,2,1,1,0,1,1,1,12,3.5,1228,8
92,49,18,4,3,2,1,1,0,1,1,1,12,3.5,1228,5
106,37,58,4,3,1,1,1,0,1,1,1,12,3.5,1228,3
7,5,45,4,3,3,1,1,0,1,1,1,12,3.5,1228,10
37,31,38,5,3,3,1,1,0,1,1,1,12,3.5,1228,9
70,25,19,1,3,2,1,1,0,1,1,1,12,3.5,1228,3
9,3,4,5,2,4,1,1,0,1,1,1,12,3.5,1228,1
11,6,7,5,2,5,1,1,0,1,1,1,12,3.5,1228,1
39,18,9,4,2,3,1,1,0,1,1,1,12,3.5,1228,4
10,0,9,5,2,3,1,1,0,1,1,1,12,3.5,1228,1
78,17,24,4,2,2,1,1,0,1,1,1,12,3.5,1228,5
48,21,19,5,2,3,1,1,0,1,1,1,12,3.5,1228,4
112,34,41,5,4,3,1,1,0,1,1,1,12,3.5,1228,7
28,17,14,5,4,5,1,1,0,1,1,1,12,3.5,1228,2
11,3,16,2,4,2,1,1,0,1,1,1,12,3.5,1228,2
9,5,11,4,4,1,1,1,0,1,1,1,12,3.5,1228,9
4,4,1,3,4,3,1,1,0,1,1,1,12,3.5,1228,0
22,15,25,4,4,3,1,1,0,1,1,1,12,3.5,1228,6
42,11,36,5,1,2,1,1,0,1,1,1,12,3.5,1228,7
20,16,9,4,1,2,1,1,0,1,1,1,12,3.5,1228,7
160,34,88,4,1,1,1,1,0,0,1,1,13,3.5,732,6
372,78,169,4,1,1,1,1,0,0,1,1,13,3.5,732,4
84,18,36,5,1,3,1,1,0,0,1,1,13,3.5,732,4
21,13,20,5,1,1,1,1,0,0,1,1,13,3.5,732,5
95,37,55,4,3,4,1,1,0,0,1,1,13,3.5,732,6
118,107,131,5,3,1,1,1,0,0,1,1,13,3.5,732,10
6,0,8,5,3,2,1,1,0,0,1,1,13,3.5,732,10
60,4,31,4,3,2,1,1,0,0,1,1,13,3.5,732,2
275,79,339,4,3,2,1,1,0,0,1,1,13,3.5,732,7
46,39,42,4,3,1,1,1,0,0,1,1,13,3.5,732,6
6,5,6,5,2,3,1,1,0,0,1,1,13,3.5,732,4
11,0,5,5,2,3,1,1,0,0,1,1,13,3.5,732,0
75,37,48,5,2,2,1,1,0,0,1,1,13,3.5,732,6
240,76,115,5,2,2,1,1,0,0,1,1,13,3.5,732,3
20,12,7,5,2,3,1,1,0,0,1,1,13,3.5,732,1
62,40,25,5,2,3,1,1,0,0,1,1,13,3.5,732,5
88,19,58,5,4,4,1,1,0,0,1,1,13,3.5,732,1
6,3,5,5,4,4,1,1,0,0,1,1,13,3.5,732,0
18,9,8,3,4,1,1,1,0,0,1,1,13,3.5,732,7
159,43,78,5,4,3,1,1,0,0,1,1,13,3.5,732,4
47,23,20,4,4,2,1,1,0,0,1,1,13,3.5,732,1
86,12,46,4,4,2,1,1,0,0,1,1,13,3.5,732,5
42,9,13,5,1,2,1,1,0,0,1,1,13,3.5,732,1
64,33,23,4,1,3,1,1,0,0,1,1,13,3.5,732,7
167,71,119,5,1,2,1,1,1,1,1,1,14,3,716,8
25,5,12,5,1,4,1,1,1,1,1,1,14,3,716,8
12,12,6,3,1,1,1,1,1,1,1,1,14,3,716,4
608,117,319,5,1,1,1,1,1,1,1,1,14,3,716,5
5,4,3,5,3,4,1,1,1,1,1,1,14,3,716,8
26,17,34,5,3,2,1,1,1,1,1,1,14,3,716,7
11,5,9,5,3,2,1,1,1,1,1,1,14,3,716,7
39,10,13,4,3,2,1,1,1,1,1,1,14,3,716,3
1,0,3,2,3,3,1,1,1,1,1,1,14,3,716,0
108,20,22,3,3,1,1,1,1,1,1,1,14,3,716,5
119,20,46,5,2,4,1,1,1,1,1,1,14,3,716,1
27,15,17,3,2,2,1,1,1,1,1,1,14,3,716,6
55,55,134,5,2,2,1,1,1,1,1,1,14,3,716,5
7,3,7,4,2,1,1,1,1,1,1,1,14,3,716,3
3,3,2,3,2,1,1,1,1,1,1,1,14,3,716,0
11,3,19,4,2,2,1,1,1,1,1,1,14,3,716,6
27,15,16,5,4,2,1,1,1,1,1,1,14,3,716,5
13,4,6,5,4,2,1,1,1,1,1,1,14,3,716,0
19,11,14,3,4,2,1,1,1,1,1,1,14,3,716,5
38,12,17,5,4,1,1,1,1,1,1,1,14,3,716,7
167,71,119,4,4,2,1,1,1,1,1,1,14,3,716,8
28,6,9,3,4,1,1,1,1,1,1,1,14,3,716,3
9,8,5,5,1,3,1,1,1,1,1,1,14,3,716,4
13,4,4,5,1,4,1,1,1,1,1,1,14,3,716,5
65,24,72,3,1,1,1,1,0,0,0,1,15,3,315,6
8,3,3,5,1,2,1,1,0,0,0,1,15,3,315,3
61,13,26,2,1,2,1,1,0,0,0,1,15,3,315,4
3,3,8,2,1,3,1,1,0,0,0,1,15,3,315,1
66,13,21,5,3,4,1,1,0,0,0,1,15,3,315,9
9,7,4,5,3,2,1,1,0,0,0,1,15,3,315,2
82,14,61,3,3,3,1,1,0,0,0,1,15,3,315,1
113,48,33,3,3,3,1,1,0,0,0,1,15,3,315,4
11,8,12,3,3,4,1,1,0,0,0,1,15,3,315,6
2,1,1,3,3,3,1,1,0,0,0,1,15,3,315,3
31,11,24,5,2,2,1,1,0,0,0,1,15,3,315,2
32,12,22,4,2,2,1,1,0,0,0,1,15,3,315,5
56,7,25,3,2,3,1,1,0,0,0,1,15,3,315,7
45,6,22,5,2,2,1,1,0,0,0,1,15,3,315,3
17,4,4,4,2,3,1,1,0,0,0,1,15,3,315,0
23,23,11,5,2,3,1,1,0,0,0,1,15,3,315,1
56,18,24,5,4,4,1,1,0,0,0,1,15,3,315,4
290,263,300,4,4,1,1,1,0,0,0,1,15,3,315,10
26,7,9,4,4,3,1,1,0,0,0,1,15,3,315,0
116,44,53,4,4,2,1,1,0,0,0,1,15,3,315,5
14,5,15,4,4,1,1,1,0,0,0,1,15,3,315,5
13,7,1,5,4,1,1,1,0,0,0,1,15,3,315,4
20,9,25,4,1,2,1,1,0,0,0,1,15,3,315,8
3,3,3,5,1,3,1,1,0,0,0,1,15,3,315,2
17,3,12,4,1,4,1,1,1,0,0,1,16,3.5,787,2
21,11,13,5,1,3,1,1,1,0,0,1,16,3.5,787,4
60,11,33,5,1,2,1,1,1,0,0,1,16,3.5,787,3
12,4,15,5,1,2,1,1,1,0,0,1,16,3.5,787,11
27,12,51,5,3,4,1,1,1,0,0,1,16,3.5,787,4
34,12,35,4,3,2,1,1,1,0,0,1,16,3.5,787,3
69,22,38,5,3,3,1,1,1,0,0,1,16,3.5,787,6
16,4,7,5,3,2,1,1,1,0,0,1,16,3.5,787,4
26,5,5,4,3,3,1,1,1,0,0,1,16,3.5,787,1
54,10,15,4,3,1,1,1,1,0,0,1,16,3.5,787,5
35,17,27,5,2,2,1,1,1,0,0,1,16,3.5,787,6
23,12,7,5,2,3,1,1,1,0,0,1,16,3.5,787,7
6,3,14,5,2,3,1,1,1,0,0,1,16,3.5,787,3
27,8,16,4,2,4,1,1,1,0,0,1,16,3.5,787,4
41,8,14,3,2,3,1,1,1,0,0,1,16,3.5,787,4
12,4,6,5,2,2,1,1,1,0,0,1,16,3.5,787,2
14,3,14,5,4,4,1,1,1,0,0,1,16,3.5,787,6
415,162,265,4,4,1,1,1,1,0,0,1,16,3.5,787,8
76,27,32,3,4,2,1,1,1,0,0,1,16,3.5,787,6
24,12,30,4,4,2,1,1,1,0,0,1,16,3.5,787,4
23,9,23,3,4,3,1,1,1,0,0,1,16,3.5,787,4
182,24,47,4,4,3,1,1,1,0,0,1,16,3.5,787,2
289,28,133,4,1,3,1,1,1,0,0,1,16,3.5,787,5
101,35,46,5,1,4,1,1,1,0,0,1,16,3.5,787,5
31,11,20,4,1,1,1,1,0,1,1,1,17,5,4027,2
20,6,9,5,1,5,1,1,0,1,1,1,17,5,4027,0
60,16,15,4,1,3,1,1,0,1,1,1,17,5,4027,5
1,0,2,5,1,2,1,1,0,1,1,1,17,5,4027,0
9,3,13,3,3,2,1,1,0,1,1,1,17,5,4027,2
19,7,5,5,3,2,1,1,0,1,1,1,17,5,4027,5
116,78,206,5,3,2,1,1,0,1,1,1,17,5,4027,9
22,13,26,4,3,2,1,1,0,1,1,1,17,5,4027,2
83,10,26,4,3,3,1,1,0,1,1,1,17,5,4027,1
20,3,9,5,3,2,1,1,0,1,1,1,17,5,4027,0
7,5,6,5,2,2,1,1,0,1,1,1,17,5,4027,1
95,34,46,5,2,1,1,1,0,1,1,1,17,5,4027,6
15,6,19,4,2,2,1,1,0,1,1,1,17,5,4027,4
13,7,12,4,2,2,1,1,0,1,1,1,17,5,4027,5
